 # Test of the spline interpolation (output from subroutine SPLERR)
 #        x                y(x)          y_spline(x)      rel.dif.
   6.2828967178E-07 -4.9241996989E-01 -4.9241996989E-01  1.2212E-15
   6.3483691380E-07 -4.9755125731E-01 -4.9755125731E-01  1.7764E-15
   6.4145238291E-07 -5.0273601366E-01 -5.0273601366E-01  4.8850E-15
   6.4813679009E-07 -5.0797479601E-01 -5.0797479601E-01  9.6589E-15
   6.5489085373E-07 -5.1326816728E-01 -5.1326816728E-01  1.3323E-15
   6.6171529969E-07 -5.1861669623E-01 -5.1861669623E-01  3.1086E-15
   6.6861086142E-07 -5.2402095754E-01 -5.2402095754E-01  1.1102E-15
   6.7557827999E-07 -5.2948153187E-01 -5.2948153187E-01  5.2180E-15
   6.8261830420E-07 -5.3499900595E-01 -5.3499900595E-01  4.3299E-15
   6.8973169066E-07 -5.4057397262E-01 -5.4057397262E-01  5.3291E-15
   6.9691920386E-07 -5.4620703086E-01 -5.4620703086E-01  2.2204E-16
   7.0418161624E-07 -5.5189878593E-01 -5.5189878593E-01  7.9936E-15
   7.1151970833E-07 -5.5764984937E-01 -5.5764984937E-01  9.1038E-15
   7.1893426874E-07 -5.6346083909E-01 -5.6346083909E-01  8.1046E-15
   7.2642609435E-07 -5.6933237945E-01 -5.6933237945E-01  9.3259E-15
   7.3399599031E-07 -5.7526510130E-01 -5.7526510130E-01  5.5511E-15
   7.4164477018E-07 -5.8125964205E-01 -5.8125964205E-01  7.2164E-15
   7.4937325597E-07 -5.8731664578E-01 -5.8731664578E-01  5.1070E-15
   7.5718227829E-07 -5.9343676324E-01 -5.9343676324E-01  8.4377E-15
   7.6507267638E-07 -5.9962065199E-01 -5.9962065199E-01  7.4385E-15
   7.7304529824E-07 -6.0586897641E-01 -6.0586897641E-01  3.8858E-15
   7.8110100071E-07 -6.1218240782E-01 -6.1218240782E-01  8.2157E-15
   7.8924064954E-07 -6.1856162452E-01 -6.1856162452E-01  6.3283E-15
   7.9746511952E-07 -6.2500731188E-01 -6.2500731188E-01  4.1078E-15
   8.0577529455E-07 -6.3152016239E-01 -6.3152016239E-01  9.6589E-15
   8.1417206773E-07 -6.3810087578E-01 -6.3810087578E-01  9.7700E-15
   8.2265634148E-07 -6.4475015903E-01 -6.4475015903E-01  5.2180E-15
   8.3122902763E-07 -6.5146872652E-01 -6.5146872652E-01  1.3323E-15
   8.3989104749E-07 -6.5825730004E-01 -6.5825730004E-01  7.4385E-15
   8.4864333199E-07 -6.6511660891E-01 -6.6511660891E-01  3.5527E-15
   8.5748682176E-07 -6.7204739003E-01 -6.7204739003E-01  1.0103E-14
   8.6642246721E-07 -6.7905038799E-01 -6.7905038799E-01  1.1990E-14
   8.7545122869E-07 -6.8612635513E-01 -6.8612635513E-01  1.0991E-14
   8.8457407652E-07 -6.9327605161E-01 -6.9327605161E-01  1.0214E-14
   8.9379199116E-07 -7.0050024551E-01 -7.0050024551E-01  1.2212E-14
   9.0310596327E-07 -7.0779971292E-01 -7.0779971292E-01  6.1062E-15
   9.1251699384E-07 -7.1517523799E-01 -7.1517523799E-01  5.1070E-15
   9.2202609430E-07 -7.2262761305E-01 -7.2262761305E-01  1.1213E-14
   9.3163428660E-07 -7.3015763866E-01 -7.3015763866E-01  7.5495E-15
   9.4134260335E-07 -7.3776612374E-01 -7.3776612374E-01  1.2546E-14
   9.5115208793E-07 -7.4545388561E-01 -7.4545388561E-01  7.3275E-15
   9.6106379458E-07 -7.5322175011E-01 -7.5322175011E-01  9.4369E-15
   9.7107878852E-07 -7.6107055167E-01 -7.6107055167E-01  8.8818E-15
   9.8119814610E-07 -7.6900113341E-01 -7.6900113341E-01  8.7708E-15
   9.9142295484E-07 -7.7701434723E-01 -7.7701434723E-01  5.9952E-15
   1.0017543136E-06 -7.8511105389E-01 -7.8511105389E-01  1.4433E-14
   1.0121933328E-06 -7.9329212311E-01 -7.9329212311E-01  1.1768E-14
   1.0227411343E-06 -8.0155843368E-01 -8.0155843368E-01  1.0547E-14
   1.0333988516E-06 -8.0991087351E-01 -8.0991087351E-01  1.7653E-14
   1.0441676302E-06 -8.1835033976E-01 -8.1835033976E-01  7.7716E-15
   1.0550486275E-06 -8.2687773895E-01 -8.2687773895E-01  1.2101E-14
   1.0660430127E-06 -8.3549398701E-01 -8.3549398701E-01  1.5987E-14
   1.0771519676E-06 -8.4420000941E-01 -8.4420000941E-01  1.3989E-14
   1.0883766860E-06 -8.5299674126E-01 -8.5299674126E-01  1.5987E-14
   1.0997183742E-06 -8.6188512738E-01 -8.6188512738E-01  1.4655E-14
   1.1111782512E-06 -8.7086612245E-01 -8.7086612245E-01  1.9096E-14
   1.1227575485E-06 -8.7994069107E-01 -8.7994069107E-01  1.9207E-14
   1.1344575107E-06 -8.8910980787E-01 -8.8910980787E-01  1.8430E-14
   1.1462793951E-06 -8.9837445765E-01 -8.9837445765E-01  1.9651E-14
   1.1582244723E-06 -9.0773563542E-01 -9.0773563542E-01  2.1427E-14
   1.1702940260E-06 -9.1719434658E-01 -9.1719434658E-01  1.8763E-14
   1.1824893534E-06 -9.2675160697E-01 -9.2675160697E-01  1.8097E-14
   1.1948117650E-06 -9.3640844301E-01 -9.3640844301E-01  2.1982E-14
   1.2072625853E-06 -9.4616589178E-01 -9.4616589178E-01  2.3870E-14
   1.2198431524E-06 -9.5602500117E-01 -9.5602500117E-01  2.2871E-14
   1.2325548182E-06 -9.6598682998E-01 -9.6598682998E-01  2.1760E-14
   1.2453989489E-06 -9.7605244799E-01 -9.7605244799E-01  2.2204E-14
   1.2583769250E-06 -9.8622293615E-01 -9.8622293615E-01  2.3315E-14
   1.2714901412E-06 -9.9649938662E-01 -9.9649938662E-01  2.2315E-14
   1.2847400067E-06 -1.0068829030E+00 -1.0068829030E+00  3.1308E-14
   1.2981279456E-06 -1.0173746002E+00 -1.0173746002E+00  2.3759E-14
   1.3116553968E-06 -1.0279756048E+00 -1.0279756048E+00  2.5757E-14
   1.3253238139E-06 -1.0386870554E+00 -1.0386870554E+00  2.7534E-14
   1.3391346661E-06 -1.0495101019E+00 -1.0495101019E+00  2.4980E-14
   1.3530894375E-06 -1.0604459065E+00 -1.0604459065E+00  2.7645E-14
   1.3671896279E-06 -1.0714956435E+00 -1.0714956435E+00  3.3751E-14
   1.3814367527E-06 -1.0826604993E+00 -1.0826604993E+00  3.1197E-14
   1.3958323431E-06 -1.0939416726E+00 -1.0939416726E+00  3.1308E-14
   1.4103779462E-06 -1.1053403748E+00 -1.1053403748E+00  3.5194E-14
   1.4250751251E-06 -1.1168578296E+00 -1.1168578296E+00  3.6970E-14
   1.4399254596E-06 -1.1284952736E+00 -1.1284952736E+00  3.4972E-14
   1.4549305454E-06 -1.1402539562E+00 -1.1402539562E+00  3.3862E-14
   1.4700919954E-06 -1.1521351398E+00 -1.1521351398E+00  3.7415E-14
   1.4854114388E-06 -1.1641401000E+00 -1.1641401000E+00  3.7415E-14
   1.5008905221E-06 -1.1762701256E+00 -1.1762701256E+00  4.3188E-14
   1.5165309089E-06 -1.1885265187E+00 -1.1885265187E+00  3.9635E-14
   1.5323342801E-06 -1.2009105951E+00 -1.2009105951E+00  4.3854E-14
   1.5483023341E-06 -1.2134236842E+00 -1.2134236842E+00  4.4076E-14
   1.5644367869E-06 -1.2260671292E+00 -1.2260671292E+00  4.0967E-14
   1.5807393727E-06 -1.2388422873E+00 -1.2388422873E+00  4.8073E-14
   1.5972118435E-06 -1.2517505298E+00 -1.2517505298E+00  4.3299E-14
   1.6138559695E-06 -1.2647932423E+00 -1.2647932423E+00  5.1625E-14
   1.6306735397E-06 -1.2779718246E+00 -1.2779718246E+00  5.4401E-14
   1.6476663613E-06 -1.2912876914E+00 -1.2912876914E+00  5.4179E-14
   1.6648362606E-06 -1.3047422717E+00 -1.3047422717E+00  5.3291E-14
   1.6821850830E-06 -1.3183370097E+00 -1.3183370097E+00  4.8628E-14
   1.6997146929E-06 -1.3320733644E+00 -1.3320733644E+00  5.7288E-14
   1.7174269743E-06 -1.3459528099E+00 -1.3459528099E+00  6.5614E-14
   1.7353238307E-06 -1.3599768359E+00 -1.3599768359E+00  5.4179E-14
   1.7534071856E-06 -1.3741469472E+00 -1.3741469472E+00  6.2839E-14
   1.7716789824E-06 -1.3884646646E+00 -1.3884646646E+00  6.5392E-14
   1.7901411848E-06 -1.4029315245E+00 -1.4029315245E+00  6.8834E-14
   1.8087957769E-06 -1.4175490792E+00 -1.4175490792E+00  6.3172E-14
   1.8276447637E-06 -1.4323188973E+00 -1.4323188973E+00  6.8834E-14
   1.8466901708E-06 -1.4472425636E+00 -1.4472425636E+00  8.0602E-14
   1.8659340452E-06 -1.4623216792E+00 -1.4623216792E+00  7.3830E-14
   1.8853784549E-06 -1.4775578622E+00 -1.4775578622E+00  8.1601E-14
   1.9050254896E-06 -1.4929527471E+00 -1.4929527471E+00  8.8818E-14
   1.9248772610E-06 -1.5085079857E+00 -1.5085079857E+00  6.3727E-14
   1.9449359025E-06 -1.5242252467E+00 -1.5242252467E+00  1.4977E-13
   1.9652035699E-06 -1.5401062163E+00 -1.5401062163E+00  1.7031E-13
   1.9856824413E-06 -1.5561525981E+00 -1.5561525981E+00  1.0484E-12
   2.0063747176E-06 -1.5723661135E+00 -1.5723661135E+00  3.4901E-12
   2.0272826228E-06 -1.5887485015E+00 -1.5887485015E+00  1.3568E-11
   2.0484084037E-06 -1.6053015194E+00 -1.6053015195E+00  5.0434E-11
   2.0697543309E-06 -1.6220269428E+00 -1.6220269425E+00  1.8969E-10
   2.0913226983E-06 -1.6389265654E+00 -1.6389265665E+00  7.1110E-10
   2.1131158241E-06 -1.6560021998E+00 -1.6560021954E+00  2.6682E-09
   2.1351360504E-06 -1.6732556773E+00 -1.6732556940E+00  1.0009E-08
   2.1573857436E-06 -1.6906888481E+00 -1.6906887847E+00  3.7551E-08
   2.1798672951E-06 -1.7083035819E+00 -1.7083038226E+00  1.4087E-07
   2.2025831209E-06 -1.7261017675E+00 -1.7261008553E+00  5.2848E-07
   2.2255356624E-06 -1.7440853133E+00 -1.7440872235E+00  1.0952E-06
   2.2487273863E-06 -1.7622599083E+00 -1.7622579336E+00  1.1205E-06
   2.2721607851E-06 -1.7806197252E+00 -1.7806207255E+00  5.6175E-07
   2.2958383772E-06 -1.7991707386E+00 -1.7991704663E+00  1.5130E-07
   2.3197627072E-06 -1.8179149371E+00 -1.8179150112E+00  4.0751E-08
   2.3439363465E-06 -1.8368543301E+00 -1.8368543099E+00  1.0976E-08
   2.3683618929E-06 -1.8559909476E+00 -1.8559909530E+00  2.9561E-09
   2.3930419715E-06 -1.8753268407E+00 -1.8753268392E+00  7.9639E-10
   2.4179792348E-06 -1.8948640820E+00 -1.8948640824E+00  2.1428E-10
   2.4431763627E-06 -1.9146047651E+00 -1.9146047650E+00  5.7933E-11
   2.4686360633E-06 -1.9345510058E+00 -1.9345510058E+00  1.5382E-11
   2.4943610728E-06 -1.9547049414E+00 -1.9547049414E+00  4.3743E-12
   2.5203541559E-06 -1.9750687316E+00 -1.9750687316E+00  9.3658E-13
   2.5466181061E-06 -1.9956445584E+00 -1.9956445584E+00  4.9449E-13
   2.5731557460E-06 -2.0164346264E+00 -2.0164346264E+00  1.2157E-13
   2.5999699277E-06 -2.0374411630E+00 -2.0374411630E+00  2.2904E-13
   2.6270635329E-06 -2.0586664186E+00 -2.0586664186E+00  2.0517E-13
   2.6544394736E-06 -2.0801126670E+00 -2.0801126670E+00  2.2371E-13
   2.6821006917E-06 -2.1017822056E+00 -2.1017822056E+00  2.2649E-13
   2.7100501601E-06 -2.1236773554E+00 -2.1236773554E+00  2.3592E-13
   2.7382908826E-06 -2.1458004616E+00 -2.1458004616E+00  2.4380E-13
   2.7668258943E-06 -2.1681538934E+00 -2.1681538934E+00  2.4658E-13
   2.7956582619E-06 -2.1907400449E+00 -2.1907400449E+00  2.6046E-13
   2.8247910840E-06 -2.2135613347E+00 -2.2135613347E+00  2.6601E-13
   2.8542274916E-06 -2.2366202064E+00 -2.2366202064E+00  2.7323E-13
   2.8839706483E-06 -2.2599191291E+00 -2.2599191291E+00  2.8044E-13
   2.9140237507E-06 -2.2834605971E+00 -2.2834605971E+00  2.9077E-13
   2.9443900285E-06 -2.3072471308E+00 -2.3072471308E+00  3.0353E-13
   2.9750727454E-06 -2.3312812766E+00 -2.3312812766E+00  3.0953E-13
   3.0060751988E-06 -2.3555656070E+00 -2.3555656070E+00  3.1752E-13
   3.0374007207E-06 -2.3801027213E+00 -2.3801027213E+00  3.3507E-13
   3.0690526776E-06 -2.4048952457E+00 -2.4048952457E+00  3.4051E-13
   3.1010344713E-06 -2.4299458333E+00 -2.4299458333E+00  3.5361E-13
   3.1333495388E-06 -2.4552571649E+00 -2.4552571649E+00  3.7048E-13
   3.1660013532E-06 -2.4808319488E+00 -2.4808319488E+00  3.7892E-13
   3.1989934236E-06 -2.5066729214E+00 -2.5066729214E+00  3.8691E-13
   3.2323292958E-06 -2.5327828472E+00 -2.5327828472E+00  4.0068E-13
   3.2660125523E-06 -2.5591645193E+00 -2.5591645193E+00  4.0590E-13
   3.3000468132E-06 -2.5858207598E+00 -2.5858207598E+00  4.1989E-13
   3.3344357362E-06 -2.6127544196E+00 -2.6127544196E+00  4.3499E-13
   3.3691830172E-06 -2.6399683795E+00 -2.6399683795E+00  4.5741E-13
   3.4042923905E-06 -2.6674655495E+00 -2.6674655495E+00  4.5886E-13
   3.4397676294E-06 -2.6952488701E+00 -2.6952488701E+00  4.7817E-13
   3.4756125464E-06 -2.7233213117E+00 -2.7233213117E+00  4.9494E-13
   3.5118309939E-06 -2.7516858757E+00 -2.7516858757E+00  5.1203E-13
   3.5484268644E-06 -2.7803455943E+00 -2.7803455943E+00  5.2258E-13
   3.5854040908E-06 -2.8093035309E+00 -2.8093035309E+00  5.5389E-13
   3.6227666473E-06 -2.8385627805E+00 -2.8385627805E+00  5.2702E-13
   3.6605185491E-06 -2.8681264703E+00 -2.8681264702E+00  6.8789E-13
   3.6986638536E-06 -2.8979977592E+00 -2.8979977592E+00  1.9618E-13
   3.7372066603E-06 -2.9281798391E+00 -2.9281798391E+00  2.1323E-12
   3.7761511116E-06 -2.9586759346E+00 -2.9586759346E+00  2.3790E-11
   3.8155013927E-06 -2.9894893033E+00 -2.9894893033E+00  1.6294E-12
   3.8552617328E-06 -3.0206232359E+00 -3.0206232359E+00  1.2603E-12
   3.8954364050E-06 -3.0520810563E+00 -3.0520810563E+00  8.7474E-13
   3.9360297270E-06 -3.0838661228E+00 -3.0838661228E+00  1.0829E-12
   3.9770460613E-06 -3.1159818281E+00 -3.1159818281E+00  2.4980E-13
   4.0184898160E-06 -3.1484315995E+00 -3.1484315995E+00  4.8583E-13
   4.0603654453E-06 -3.1812188997E+00 -3.1812188997E+00  4.4009E-13
   4.1026774496E-06 -3.2143472267E+00 -3.2143472267E+00  4.7629E-13
   4.1454303761E-06 -3.2478201145E+00 -3.2478201145E+00  4.8095E-13
   4.1886288197E-06 -3.2816411330E+00 -3.2816411330E+00  5.0293E-13
   4.2322774229E-06 -3.3158138890E+00 -3.3158138890E+00  5.1714E-13
   4.2763808768E-06 -3.3503420258E+00 -3.3503420258E+00  5.3468E-13
   4.3209439213E-06 -3.3852292244E+00 -3.3852292244E+00  5.4357E-13
   4.3659713455E-06 -3.4204792030E+00 -3.4204792030E+00  5.6466E-13
   4.4114679888E-06 -3.4560957182E+00 -3.4560957182E+00  5.8042E-13
   4.4574387406E-06 -3.4920825646E+00 -3.4920825646E+00  6.0751E-13
   4.5038885416E-06 -3.5284435757E+00 -3.5284435757E+00  6.2106E-13
   4.5508223838E-06 -3.5651826242E+00 -3.5651826242E+00  6.3416E-13
   4.5982453112E-06 -3.6023036221E+00 -3.6023036221E+00  6.5858E-13
   4.6461624206E-06 -3.6398105214E+00 -3.6398105214E+00  6.8145E-13
   4.6945788616E-06 -3.6777073143E+00 -3.6777073143E+00  7.0766E-13
   4.7434998376E-06 -3.7159980337E+00 -3.7159980337E+00  7.2475E-13
   4.7929306064E-06 -3.7546867535E+00 -3.7546867535E+00  7.5051E-13
   4.8428764802E-06 -3.7937775890E+00 -3.7937775890E+00  7.6628E-13
   4.8933428268E-06 -3.8332746974E+00 -3.8332746974E+00  7.9092E-13
   4.9443350701E-06 -3.8731822782E+00 -3.8731822782E+00  8.2689E-13
   4.9958586901E-06 -3.9135045733E+00 -3.9135045733E+00  8.5087E-13
   5.0479192243E-06 -3.9542458678E+00 -3.9542458679E+00  8.7463E-13
   5.1005222677E-06 -3.9954104903E+00 -3.9954104903E+00  9.0217E-13
   5.1536734736E-06 -4.0370028131E+00 -4.0370028131E+00  9.3126E-13
   5.2073785542E-06 -4.0790272528E+00 -4.0790272528E+00  9.5035E-13
   5.2616432815E-06 -4.1214882708E+00 -4.1214882708E+00  9.9276E-13
   5.3164734873E-06 -4.1643903735E+00 -4.1643903735E+00  1.0218E-12
   5.3718750642E-06 -4.2077381130E+00 -4.2077381130E+00  1.0529E-12
   5.4278539665E-06 -4.2515360871E+00 -4.2515360871E+00  1.0834E-12
   5.4844162102E-06 -4.2957889401E+00 -4.2957889401E+00  1.1207E-12
   5.5415678743E-06 -4.3405013632E+00 -4.3405013632E+00  1.1535E-12
   5.5993151009E-06 -4.3856780948E+00 -4.3856780948E+00  1.1964E-12
   5.6576640962E-06 -4.4313239209E+00 -4.4313239209E+00  1.2306E-12
   5.7166211311E-06 -4.4774436757E+00 -4.4774436757E+00  1.2645E-12
   5.7761925418E-06 -4.5240422420E+00 -4.5240422420E+00  1.3072E-12
   5.8363847305E-06 -4.5711245516E+00 -4.5711245516E+00  1.3516E-12
   5.8972041663E-06 -4.6186955855E+00 -4.6186955855E+00  1.3931E-12
   5.9586573855E-06 -4.6667603750E+00 -4.6667603750E+00  1.4349E-12
   6.0207509926E-06 -4.7153240015E+00 -4.7153240016E+00  1.4768E-12
   6.0834916609E-06 -4.7643915973E+00 -4.7643915973E+00  1.5308E-12
   6.1468861332E-06 -4.8139683459E+00 -4.8139683459E+00  1.5772E-12
   6.2109412227E-06 -4.8640594825E+00 -4.8640594825E+00  1.6223E-12
   6.2756638136E-06 -4.9146702946E+00 -4.9146702946E+00  1.6707E-12
   6.3410608615E-06 -4.9658061221E+00 -4.9658061221E+00  1.7233E-12
   6.4071393950E-06 -5.0174723583E+00 -5.0174723583E+00  1.7877E-12
   6.4739065156E-06 -5.0696744497E+00 -5.0696744498E+00  1.8405E-12
   6.5413693988E-06 -5.1224178973E+00 -5.1224178973E+00  1.8969E-12
   6.6095352951E-06 -5.1757082560E+00 -5.1757082560E+00  1.9627E-12
   6.6784115303E-06 -5.2295511362E+00 -5.2295511362E+00  2.0213E-12
   6.7480055067E-06 -5.2839522034E+00 -5.2839522034E+00  2.0908E-12
   6.8183247037E-06 -5.3389171792E+00 -5.3389171792E+00  2.1487E-12
   6.8893766786E-06 -5.3944518413E+00 -5.3944518413E+00  2.2142E-12
   6.9611690675E-06 -5.4505620246E+00 -5.4505620246E+00  2.2891E-12
   7.0337095861E-06 -5.5072536211E+00 -5.5072536211E+00  2.3637E-12
   7.1070060304E-06 -5.5645325805E+00 -5.5645325805E+00  2.4385E-12
   7.1810662778E-06 -5.6224049111E+00 -5.6224049111E+00  2.5131E-12
   7.2558982876E-06 -5.6808766797E+00 -5.6808766797E+00  2.5995E-12
   7.3315101021E-06 -5.7399540122E+00 -5.7399540122E+00  2.6363E-12
   7.4079098476E-06 -5.7996430946E+00 -5.7996430946E+00  2.8932E-12
   7.4851057348E-06 -5.8599501726E+00 -5.8599501727E+00  2.3177E-12
   7.5631060601E-06 -5.9208815530E+00 -5.9208815529E+00  9.1991E-12
   7.6419192063E-06 -5.9824436035E+00 -5.9824436035E+00  2.9536E-12
   7.7215536437E-06 -6.0446427544E+00 -6.0446427544E+00  2.4785E-12
   7.8020179307E-06 -6.1074854981E+00 -6.1074854981E+00  2.7116E-12
   7.8833207150E-06 -6.1709783899E+00 -6.1709783900E+00  2.7507E-12
   7.9654707342E-06 -6.2351280481E+00 -6.2351280482E+00  2.8539E-12
   8.0484768173E-06 -6.2999411546E+00 -6.2999411546E+00  2.9392E-12
   8.1323478850E-06 -6.3654244553E+00 -6.3654244553E+00  3.0353E-12
   8.2170929511E-06 -6.4315847608E+00 -6.4315847608E+00  3.1306E-12
   8.3027211234E-06 -6.4984289467E+00 -6.4984289467E+00  3.2307E-12
   8.3892416044E-06 -6.5659639539E+00 -6.5659639539E+00  3.3313E-12
   8.4766636926E-06 -6.6341967895E+00 -6.6341967895E+00  3.4370E-12
   8.5649967836E-06 -6.7031345269E+00 -6.7031345269E+00  3.5412E-12
   8.6542503705E-06 -6.7727843064E+00 -6.7727843064E+00  3.6595E-12
   8.7444340456E-06 -6.8431533356E+00 -6.8431533356E+00  3.7736E-12
   8.8355575012E-06 -6.9142488898E+00 -6.9142488898E+00  3.8924E-12
   8.9276305305E-06 -6.9860783128E+00 -6.9860783128E+00  4.0228E-12
   9.0206630287E-06 -7.0586490167E+00 -7.0586490167E+00  4.1320E-12
   9.1146649941E-06 -7.1319684830E+00 -7.1319684830E+00  4.2764E-12
   9.2096465294E-06 -7.2060442626E+00 -7.2060442626E+00  4.4129E-12
   9.3056178424E-06 -7.2808839763E+00 -7.2808839764E+00  4.5448E-12
   9.4025892473E-06 -7.3564953155E+00 -7.3564953155E+00  4.6945E-12
   9.5005711657E-06 -7.4328860421E+00 -7.4328860421E+00  4.8348E-12
   9.5995741281E-06 -7.5100639894E+00 -7.5100639894E+00  4.9980E-12
   9.6996087744E-06 -7.5880370621E+00 -7.5880370622E+00  5.1454E-12
   9.8006858556E-06 -7.6668132372E+00 -7.6668132372E+00  5.3078E-12
   9.9028162345E-06 -7.7464005636E+00 -7.7464005637E+00  5.4798E-12
   1.0006010887E-05 -7.8268071633E+00 -7.8268071634E+00  5.6526E-12
   1.0110280905E-05 -7.9080412312E+00 -7.9080412313E+00  5.8369E-12
   1.0215637492E-05 -7.9901110357E+00 -7.9901110357E+00  6.0181E-12
   1.0322091974E-05 -8.0730249187E+00 -8.0730249188E+00  6.2135E-12
   1.0429655789E-05 -8.1567912966E+00 -8.1567912966E+00  6.4106E-12
   1.0538340499E-05 -8.2414186598E+00 -8.2414186599E+00  6.6083E-12
   1.0648157783E-05 -8.3269155737E+00 -8.3269155737E+00  6.8112E-12
   1.0759119445E-05 -8.4132906784E+00 -8.4132906785E+00  7.0552E-12
   1.0871237409E-05 -8.5005526894E+00 -8.5005526895E+00  7.1896E-12
   1.0984523725E-05 -8.5887103976E+00 -8.5887103977E+00  7.7252E-12
   1.1098990569E-05 -8.6777726697E+00 -8.6777726698E+00  6.8192E-12
   1.1214650241E-05 -8.7677484482E+00 -8.7677484483E+00  1.1352E-11
   1.1331515172E-05 -8.8586467518E+00 -8.8586467512E+00  6.8424E-11
   1.1449597922E-05 -8.9504766768E+00 -8.9504766768E+00  1.1442E-12
   1.1568911181E-05 -9.0432474029E+00 -9.0432474030E+00  6.4455E-12
   1.1689467773E-05 -9.1369681893E+00 -9.1369681893E+00  5.5158E-12
   1.1811280653E-05 -9.2316483729E+00 -9.2316483729E+00  4.9434E-12
   1.1934362914E-05 -9.3272973687E+00 -9.3272973688E+00  7.7516E-12
   1.2058727782E-05 -9.4239246699E+00 -9.4239246700E+00  4.2366E-12
   1.2184388624E-05 -9.5215398477E+00 -9.5215398478E+00  7.2682E-12
   1.2311358945E-05 -9.6201525518E+00 -9.6201525519E+00  6.2625E-12
   1.2439652390E-05 -9.7197725103E+00 -9.7197725104E+00  6.7923E-12
   1.2569282748E-05 -9.8204095297E+00 -9.8204095298E+00  6.9162E-12
   1.2700263949E-05 -9.9220734949E+00 -9.9220734950E+00  7.1703E-12
   1.2832610072E-05 -1.0024774369E+01 -1.0024774369E+01  7.3772E-12
   1.2966335338E-05 -1.0128522195E+01 -1.0128522195E+01  7.6161E-12
   1.3101454121E-05 -1.0233327092E+01 -1.0233327092E+01  7.8546E-12
   1.3237980941E-05 -1.0339199258E+01 -1.0339199258E+01  8.1073E-12
   1.3375930471E-05 -1.0446148970E+01 -1.0446148970E+01  8.3609E-12
   1.3515317537E-05 -1.0554186583E+01 -1.0554186583E+01  8.6207E-12
   1.3656157119E-05 -1.0663322527E+01 -1.0663322527E+01  8.9113E-12
   1.3798464354E-05 -1.0773567314E+01 -1.0773567314E+01  9.1602E-12
   1.3942254535E-05 -1.0884931528E+01 -1.0884931528E+01  9.5437E-12
   1.4087543116E-05 -1.0997425835E+01 -1.0997425835E+01  9.5211E-12
   1.4234345711E-05 -1.1111060972E+01 -1.1111060972E+01  1.1040E-11
   1.4382678097E-05 -1.1225847757E+01 -1.1225847757E+01  6.7981E-12
   1.4532556216E-05 -1.1341797080E+01 -1.1341797080E+01  2.4241E-11
   1.4683996176E-05 -1.1458919907E+01 -1.1458919907E+01  3.9632E-11
   1.4837014252E-05 -1.1577227280E+01 -1.1577227282E+01  2.0165E-10
   1.4991626890E-05 -1.1696730312E+01 -1.1696730304E+01  7.2872E-10
   1.5147850705E-05 -1.1817440192E+01 -1.1817440149E+01  3.6499E-09
   1.5305702487E-05 -1.1939368366E+01 -1.1939368369E+01  2.5093E-10
   1.5465199202E-05 -1.2062526804E+01 -1.2062526801E+01  2.6538E-10
   1.5626357990E-05 -1.2186927676E+01 -1.2186927675E+01  1.3258E-10
   1.5789196171E-05 -1.2312583301E+01 -1.2312583299E+01  1.7482E-10
   1.5953731247E-05 -1.2439506147E+01 -1.2439506145E+01  1.7011E-10
   1.6119980899E-05 -1.2567708839E+01 -1.2567708837E+01  1.7827E-10
   1.6287962996E-05 -1.2697204163E+01 -1.2697204161E+01  1.8318E-10
   1.6457695590E-05 -1.2828005072E+01 -1.2828005069E+01  1.8918E-10
   1.6629196922E-05 -1.2960124686E+01 -1.2960124684E+01  1.9513E-10
   1.6802485426E-05 -1.3093576306E+01 -1.3093576303E+01  2.0134E-10
   1.6977579723E-05 -1.3228373412E+01 -1.3228373409E+01  2.0769E-10
   1.7154498632E-05 -1.3364529672E+01 -1.3364529669E+01  2.1437E-10
   1.7333261167E-05 -1.3502058951E+01 -1.3502058948E+01  2.2082E-10
   1.7513886539E-05 -1.3640975314E+01 -1.3640975311E+01  2.2911E-10
   1.7696394161E-05 -1.3781293033E+01 -1.3781293030E+01  2.3158E-10
   1.7880803647E-05 -1.3923026598E+01 -1.3923026595E+01  2.5693E-10
   1.8067134816E-05 -1.4066190721E+01 -1.4066190719E+01  1.9755E-10
   1.8255407693E-05 -1.4210800347E+01 -1.4210800341E+01  4.5722E-10
   1.8445642513E-05 -1.4356870661E+01 -1.4356870668E+01  4.7906E-10
   1.8637859719E-05 -1.4504417097E+01 -1.4504417053E+01  3.0731E-09
   1.8832079971E-05 -1.4653455351E+01 -1.4653455590E+01  1.6358E-08
   1.9028324141E-05 -1.4804001165E+01 -1.4804001290E+01  8.4200E-09
   1.9226613321E-05 -1.4956067934E+01 -1.4956067915E+01  1.3071E-09
   1.9426968819E-05 -1.5109667313E+01 -1.5109667330E+01  1.1313E-09
   1.9629412170E-05 -1.5264810730E+01 -1.5264810737E+01  4.9918E-10
   1.9833965131E-05 -1.5421509389E+01 -1.5421509400E+01  6.9497E-10
   2.0040649683E-05 -1.5579774249E+01 -1.5579774259E+01  6.6856E-10
   2.0249488042E-05 -1.5739615996E+01 -1.5739616007E+01  7.0284E-10
   2.0460502650E-05 -1.5901045020E+01 -1.5901045032E+01  7.2165E-10
   2.0673716186E-05 -1.6064071387E+01 -1.6064071399E+01  7.4545E-10
   2.0889151565E-05 -1.6228704808E+01 -1.6228704820E+01  7.6911E-10
   2.1106831939E-05 -1.6394954610E+01 -1.6394954623E+01  7.9274E-10
